HeartRate_bpm,Temperature_C,SpO2_percent,MotionLevel,State
70,36.8,95,1,Meditation
65,36.8,95,0,Meditation
67,36.5,98,1,Meditation
63,36.6,99,0,Meditation
122,36.8,95,5,Stress/Panic
111,36.9,93,4,Stress/Panic
111,37.1,96,5,Stress/Panic
110,36.9,95,3,Stress/Panic
124,37.2,96,2,Stress/Panic
109,37,94,4,Stress/Panic
111,37.1,94,4,Stress/Panic
104,36.8,95,3,Stress/Panic
108,36.7,96,4,Stress/Panic
129,36.5,95,5,Stress/Panic
35,35.6,88,1,Fainting
42,36.3,94,1,Fainting
42,35.5,85,0,Fainting
32,35.6,94,0,Fainting
45,35.8,91,1,Fainting
57,36.5,85,1,Fainting
47,36,92,0,Fainting
51,35.7,93,1,Fainting
39,36.1,93,1,Fainting
48,35.7,92,0,Fainting
54,36.7,99,0,Meditation
55,36.6,96,1,Meditation
56,36.7,100,0,Meditation
60,36.6,96,0,Meditation
61,36.8,95,0,Meditation
69,36.7,96,1,Meditation
64,36.8,97,1,Meditation
68,36.6,99,0,Meditation
57,36.8,97,1,Meditation
70,36.6,99,1,Meditation
107,37.1,95,10,Seizure
134,36.6,93,9,Seizure
140,36.5,93,9,Seizure
115,36.7,92,9,Seizure
94,37.5,88,10,Seizure
131,36.8,89,10,Seizure
107,37.2,95,10,Seizure
117,37.1,95,10,Seizure
113,36.7,88,10,Seizure
131,37.2,93,9,Seizure
96,36.1,75,2,Hypoxia
69,36.6,82,1,Hypoxia
84,36.4,74,2,Hypoxia
81,36.9,86,2,Hypoxia
65,36.6,91,1,Hypoxia
95,36.4,71,0,Hypoxia
87,36.7,84,1,Hypoxia
91,36.9,88,0,Hypoxia
78,36.7,72,0,Hypoxia
67,36.7,78,2,Hypoxia
137,37,89,9,Seizure
129,36.8,90,9,Seizure
134,36.8,95,10,Seizure
92,37.5,93,9,Seizure
101,37.3,93,10,Seizure
107,36.9,89,10,Seizure
126,36.7,90,9,Seizure
103,36.8,93,10,Seizure
94,37,92,9,Seizure
137,37.1,92,10,Seizure
61,36.9,95,2,Awake/Idle
75,36.9,98,1,Awake/Idle
66,36.7,95,1,Awake/Idle
65,36.7,97,2,Awake/Idle
73,36.7,99,2,Awake/Idle
64,36.7,100,2,Awake/Idle
73,36.9,95,1,Awake/Idle
74,37,100,3,Awake/Idle
61,36.9,97,3,Awake/Idle
66,36.7,97,1,Awake/Idle
110,37.4,98,1,Post-Workout
110,37.3,98,1,Post-Workout
118,37.5,96,2,Post-Workout
118,37.3,95,2,Post-Workout
117,37.5,100,3,Post-Workout
114,37.1,97,3,Post-Workout
92,37.4,98,1,Post-Workout
106,37.3,99,2,Post-Workout
118,37.2,99,1,Post-Workout
119,37.3,96,3,Post-Workout
160,37,94,8,Running
131,37.4,95,10,Running
179,37.9,92,8,Running
129,37.3,92,10,Running
175,37.5,98,10,Running
172,37.4,95,10,Running
162,37.7,98,10,Running
161,37.9,98,10,Running
142,37.3,98,9,Running
140,37.2,92,8,Running
117,36.6,96,2,Stress/Panic
125,36.8,93,5,Stress/Panic
118,36.8,95,4,Stress/Panic
119,36.5,94,3,Stress/Panic
127,37.1,95,4,Stress/Panic
105,36.6,96,3,Stress/Panic
120,36.8,94,2,Stress/Panic
115,36.8,94,3,Stress/Panic
103,37,93,3,Stress/Panic
124,36.8,96,2,Stress/Panic
67,36.1,86,0,Hypoxia
66,36.9,87,2,Hypoxia
87,36,85,2,Hypoxia
76,36.3,89,2,Hypoxia
82,36.6,91,0,Hypoxia
99,36.6,85,2,Hypoxia
89,36.8,91,1,Hypoxia
75,36.3,86,0,Hypoxia
82,36.9,70,0,Hypoxia
72,37,73,1,Hypoxia
127,37.9,97,9,Running
154,37.7,98,9,Running
178,37.2,92,8,Running
177,37.8,94,9,Running
157,37.5,94,8,Running
146,37,96,10,Running
163,37.3,92,9,Running
146,37.7,97,9,Running
156,37.2,94,10,Running
145,37.9,94,9,Running
46,36.3,85,0,Fainting
57,36.4,85,0,Fainting
55,35.9,92,0,Fainting
38,35.6,89,0,Fainting
53,36.1,95,1,Fainting
57,35.7,86,0,Fainting
41,36,92,1,Fainting
39,36.1,93,0,Fainting
31,35.6,87,0,Fainting
54,36.1,88,1,Fainting
57,36,92,1,Fainting
31,35.8,95,1,Fainting
42,35.9,93,1,Fainting
57,35.7,85,1,Fainting
36,35.9,94,1,Fainting
51,36.1,92,1,Fainting
38,35.6,95,0,Fainting
30,36.3,90,1,Fainting
55,36.5,87,0,Fainting
30,36,94,1,Fainting
65,36.7,98,1,Sleeping
58,36.5,100,0,Sleeping
62,36.3,99,0,Sleeping
56,36.5,97,1,Sleeping
59,36.6,95,0,Sleeping
61,36.5,97,1,Sleeping
53,36.7,95,0,Sleeping
55,36.4,100,0,Sleeping
62,36.3,100,0,Sleeping
50,36.4,100,0,Sleeping
39,35.5,87,1,Unconscious
35,35.2,87,0,Unconscious
33,35.5,89,0,Unconscious
35,36.1,87,0,Unconscious
36,35.7,89,1,Unconscious
49,35.5,80,0,Unconscious
37,35.8,81,0,Unconscious
38,36.1,88,1,Unconscious
41,35.7,82,1,Unconscious
31,35.1,90,0,Unconscious
103,37.1,98,4,Walking
98,37.1,98,7,Walking
104,36.7,99,6,Walking
104,36.9,98,4,Walking
109,37.2,99,4,Walking
84,37.1,98,7,Walking
97,36.8,97,4,Walking
106,37,95,7,Walking
110,36.8,99,7,Walking
100,36.7,96,4,Walking
72,36.9,100,1,Awake/Idle
66,37,99,2,Awake/Idle
69,36.8,95,2,Awake/Idle
63,36.6,98,1,Awake/Idle
61,36.8,100,1,Awake/Idle
74,36.9,97,3,Awake/Idle
63,36.8,97,1,Awake/Idle
69,36.8,100,3,Awake/Idle
77,36.5,98,1,Awake/Idle
76,36.7,98,3,Awake/Idle
58,36.3,94,0,Fainting
40,35.7,91,0,Fainting
51,36.1,90,0,Fainting
38,35.5,89,0,Fainting
42,35.8,86,0,Fainting
32,36,91,0,Fainting
47,35.6,95,1,Fainting
53,36,87,0,Fainting
51,36.2,94,1,Fainting
46,36.3,93,1,Fainting
176,37.1,98,10,Running
136,37.6,93,8,Running
132,37.9,93,8,Running
153,37.9,92,10,Running
157,37.5,92,9,Running
132,37.4,96,8,Running
153,38,96,10,Running
172,37.5,97,8,Running
138,37.1,98,8,Running
132,37.5,96,8,Running
55,35.7,89,1,Fainting
49,35.9,85,1,Fainting
35,35.6,91,0,Fainting
54,36.2,92,1,Fainting
57,36.2,89,1,Fainting
60,35.6,88,1,Fainting
47,36.5,85,1,Fainting
31,36.2,86,0,Fainting
33,35.5,88,0,Fainting
40,35.6,87,1,Fainting
74,36.8,99,2,Awake/Idle
80,36.9,97,2,Awake/Idle
67,36.9,97,2,Awake/Idle
72,36.7,96,2,Awake/Idle
65,36.7,97,1,Awake/Idle
67,36.7,96,1,Awake/Idle
78,36.7,97,2,Awake/Idle
77,36.6,98,2,Awake/Idle
80,36.8,96,2,Awake/Idle
62,36.8,98,1,Awake/Idle
73,36.1,83,1,Hypoxia
67,36.4,81,1,Hypoxia
61,36.7,74,0,Hypoxia
66,36.2,73,0,Hypoxia
62,36.9,79,2,Hypoxia
87,36.8,70,2,Hypoxia
71,36.5,82,1,Hypoxia
62,36.2,77,2,Hypoxia
77,36.5,88,2,Hypoxia
93,36.7,80,2,Hypoxia
33,36.4,90,0,Unconscious
45,36.2,83,1,Unconscious
40,36.5,82,1,Unconscious
35,35.3,85,0,Unconscious
49,36.1,88,1,Unconscious
34,35.8,82,1,Unconscious
34,36.3,82,1,Unconscious
47,36.5,81,1,Unconscious
39,36.4,87,1,Unconscious
45,35.3,87,0,Unconscious
57,36.4,98,1,Sleeping
55,36.6,98,1,Sleeping
56,36.3,100,1,Sleeping
52,36.3,97,0,Sleeping
53,36.4,99,0,Sleeping
62,36.6,99,0,Sleeping
63,36.1,98,1,Sleeping
61,36.6,100,1,Sleeping
51,36.1,98,0,Sleeping
57,36.2,97,0,Sleeping
37,35.2,81,0,Unconscious
49,35.7,87,0,Unconscious
35,36,89,0,Unconscious
39,36.1,83,0,Unconscious
37,35.7,87,0,Unconscious
34,35.2,80,0,Unconscious
34,35.9,82,1,Unconscious
35,36,80,0,Unconscious
34,35.9,87,0,Unconscious
36,36.3,86,1,Unconscious
106,36.8,96,4,Walking
110,36.9,99,7,Walking
102,36.8,100,5,Walking
83,36.7,97,7,Walking
108,37.1,99,7,Walking
105,36.8,97,7,Walking
93,36.7,98,5,Walking
107,36.8,97,7,Walking
84,36.8,98,6,Walking
95,36.8,99,6,Walking
167,37.4,96,8,Running
179,37.5,98,10,Running
168,37.8,93,9,Running
138,37.8,92,8,Running
147,37.7,94,10,Running
126,37.2,92,9,Running
130,37.4,98,10,Running
141,37.9,93,9,Running
146,37.3,94,10,Running
151,37.1,95,10,Running
36,36,82,0,Unconscious
48,36.5,86,1,Unconscious
39,36.3,80,1,Unconscious
41,35.1,86,0,Unconscious
34,35.9,89,1,Unconscious
39,35.6,88,0,Unconscious
42,35.2,87,0,Unconscious
37,35.4,82,0,Unconscious
42,35.7,90,0,Unconscious
45,36,85,1,Unconscious
55,36.2,87,0,Fainting
48,35.5,87,1,Fainting
39,36.3,94,0,Fainting
56,36.5,88,1,Fainting
56,35.9,85,0,Fainting
37,36.3,93,0,Fainting
38,35.8,87,1,Fainting
33,36.1,88,1,Fainting
45,35.7,87,0,Fainting
43,36.5,95,1,Fainting
116,37.2,100,1,Post-Workout
116,37.3,99,2,Post-Workout
118,37.1,95,2,Post-Workout
120,37.4,96,1,Post-Workout
118,37,95,2,Post-Workout
118,37,98,3,Post-Workout
90,37.1,96,2,Post-Workout
99,37.2,97,2,Post-Workout
115,37.5,95,1,Post-Workout
114,37.3,95,3,Post-Workout
171,37,92,10,Running
160,37.7,94,8,Running
131,38,95,10,Running
175,37.6,98,10,Running
144,37.3,97,9,Running
143,37.3,97,8,Running
157,37.1,95,8,Running
122,37.1,92,8,Running
167,37.3,95,9,Running
146,37,92,10,Running
59,36.1,96,0,Sleeping
54,36,99,1,Sleeping
63,36.6,96,0,Sleeping
57,36.3,100,1,Sleeping
65,36.4,96,1,Sleeping
52,36.1,99,1,Sleeping
63,36.2,98,0,Sleeping
53,36.1,98,0,Sleeping
58,36,98,0,Sleeping
51,36.4,95,1,Sleeping
46,35.8,91,1,Fainting
30,36.3,95,1,Fainting
45,35.6,85,0,Fainting
55,36,86,1,Fainting
60,36.1,90,0,Fainting
59,35.9,92,1,Fainting
55,35.6,92,1,Fainting
43,36.1,95,1,Fainting
30,35.9,88,1,Fainting
57,36.4,90,1,Fainting
101,37.2,98,5,Walking
89,36.8,95,7,Walking
89,37,100,5,Walking
100,36.7,98,4,Walking
94,36.8,95,4,Walking
101,36.9,98,5,Walking
89,37.2,95,4,Walking
93,36.7,98,6,Walking
84,36.9,96,5,Walking
80,37,96,6,Walking
69,36.5,72,1,Hypoxia
76,36.3,72,2,Hypoxia
62,36.1,88,0,Hypoxia
82,36,82,0,Hypoxia
86,36.1,72,2,Hypoxia
85,36.3,88,2,Hypoxia
87,36.7,82,2,Hypoxia
97,36.1,80,0,Hypoxia
67,36.1,84,2,Hypoxia
64,36.6,80,0,Hypoxia
99,36.7,96,5,Walking
108,37.1,99,6,Walking
109,36.9,97,6,Walking
98,37.2,95,6,Walking
105,37.1,97,5,Walking
91,37.1,98,6,Walking
105,37.1,96,5,Walking
105,36.8,99,5,Walking
82,37.2,95,7,Walking
97,37,100,4,Walking
52,35.7,87,0,Fainting
52,35.9,94,0,Fainting
44,35.9,88,1,Fainting
34,35.7,91,0,Fainting
58,35.8,93,1,Fainting
38,36,85,1,Fainting
57,36.3,86,1,Fainting
32,36.2,92,0,Fainting
41,36,85,1,Fainting
35,36.1,91,0,Fainting
96,37.1,96,7,Walking
98,36.8,98,4,Walking
92,37,95,6,Walking
82,37,99,5,Walking
91,36.8,99,4,Walking
89,36.8,100,5,Walking
101,36.8,95,5,Walking
83,36.9,96,7,Walking
97,37.2,99,6,Walking
104,36.8,97,6,Walking
55,36.1,96,1,Sleeping
56,36,100,1,Sleeping
61,36.6,95,1,Sleeping
50,36.4,95,1,Sleeping
61,36.6,100,0,Sleeping
65,36.6,98,0,Sleeping
58,36.6,97,0,Sleeping
56,36.4,95,1,Sleeping
56,36.4,97,0,Sleeping
61,36.1,99,0,Sleeping
57,36.3,85,1,Fainting
59,36,92,0,Fainting
33,36.5,88,1,Fainting
43,35.6,93,1,Fainting
54,36,88,1,Fainting
34,36.2,90,0,Fainting
59,36.5,91,0,Fainting
36,35.9,85,1,Fainting
31,36.5,93,1,Fainting
35,35.6,88,0,Fainting
129,36.7,96,2,Stress/Panic
112,36.9,93,2,Stress/Panic
127,37,94,5,Stress/Panic
109,36.9,93,2,Stress/Panic
122,36.7,94,5,Stress/Panic
125,37.2,96,2,Stress/Panic
106,36.7,94,4,Stress/Panic
101,37.2,94,4,Stress/Panic
102,37,94,3,Stress/Panic
117,36.9,94,3,Stress/Panic
30,35.6,91,0,Fainting
30,36,85,0,Fainting
44,36.1,93,1,Fainting
53,35.5,88,1,Fainting
31,35.8,87,1,Fainting
49,36,92,0,Fainting
54,36.3,95,1,Fainting
36,35.6,93,0,Fainting
60,36.5,95,1,Fainting
33,36.4,88,0,Fainting
49,36.1,87,1,Fainting
43,35.8,94,1,Fainting
45,36.1,89,0,Fainting
60,36,85,0,Fainting
58,36.3,94,0,Fainting
48,36.4,92,1,Fainting
52,36.5,93,0,Fainting
35,35.6,87,0,Fainting
38,35.6,90,0,Fainting
46,36.3,95,1,Fainting
118,36.5,90,10,Seizure
103,37.2,92,9,Seizure
124,36.7,95,9,Seizure
119,37.3,91,10,Seizure
111,37.4,94,9,Seizure
117,36.8,94,9,Seizure
104,37.3,88,9,Seizure
138,37,94,10,Seizure
117,37.3,91,10,Seizure
117,37.1,91,9,Seizure
108,37,99,1,Post-Workout
110,37.2,95,1,Post-Workout
95,37.3,97,2,Post-Workout
102,37.3,99,3,Post-Workout
91,37,95,3,Post-Workout
112,37.1,97,1,Post-Workout
112,37.2,99,1,Post-Workout
100,37.2,100,3,Post-Workout
114,37.2,98,3,Post-Workout
99,37.1,100,3,Post-Workout
125,37.4,90,9,Seizure
110,37.4,93,9,Seizure
98,36.7,93,9,Seizure
126,36.8,89,9,Seizure
95,36.7,92,10,Seizure
104,36.8,90,9,Seizure
130,36.5,92,10,Seizure
124,37.1,90,9,Seizure
105,36.8,89,10,Seizure
90,37,94,10,Seizure
134,37.3,92,10,Seizure
90,37,93,10,Seizure
132,36.9,90,10,Seizure
137,36.6,95,10,Seizure
110,36.9,95,9,Seizure
107,36.7,92,9,Seizure
124,37.1,89,10,Seizure
96,36.6,93,9,Seizure
93,37.1,92,10,Seizure
90,37.2,95,10,Seizure
120,37.1,89,9,Seizure
125,37.4,90,9,Seizure
102,37,93,10,Seizure
136,36.9,95,9,Seizure
117,37.2,92,9,Seizure
123,37.3,93,9,Seizure
91,37.3,90,9,Seizure
95,37.2,95,10,Seizure
108,36.5,90,10,Seizure
119,37.2,92,10,Seizure
36,35.9,86,1,Unconscious
44,36.3,83,1,Unconscious
49,36.4,86,0,Unconscious
34,35.8,89,1,Unconscious
34,35.8,87,1,Unconscious
38,36,90,1,Unconscious
41,35.7,84,1,Unconscious
50,35.7,84,0,Unconscious
47,35.8,87,1,Unconscious
48,35.6,80,1,Unconscious
65,36.5,97,1,Sleeping
62,36,99,0,Sleeping
61,36.3,98,0,Sleeping
51,36.5,95,0,Sleeping
56,36.4,100,0,Sleeping
62,36.4,98,1,Sleeping
53,36.7,95,1,Sleeping
56,36.1,96,1,Sleeping
62,36.3,100,0,Sleeping
50,36.1,99,0,Sleeping
65,36.5,98,0,Sleeping
53,36.6,97,1,Sleeping
60,36.5,97,1,Sleeping
59,36.4,96,0,Sleeping
58,36.6,98,1,Sleeping
52,36.6,100,0,Sleeping
61,36.7,97,1,Sleeping
61,36.5,100,1,Sleeping
58,36.7,99,1,Sleeping
58,36.4,97,1,Sleeping
30,36.3,94,0,Fainting
38,35.8,89,1,Fainting
60,36,87,1,Fainting
58,36.1,85,1,Fainting
43,35.8,93,1,Fainting
60,36.4,94,1,Fainting
30,35.9,89,0,Fainting
36,35.6,88,1,Fainting
34,35.9,92,0,Fainting
47,35.8,89,0,Fainting
38,36.2,88,1,Fainting
60,36.2,90,0,Fainting
43,35.8,88,1,Fainting
48,36.1,87,0,Fainting
38,36.2,88,0,Fainting
34,35.8,88,1,Fainting
49,35.8,85,1,Fainting
35,36.1,93,1,Fainting
54,35.6,90,1,Fainting
44,35.5,87,1,Fainting
68,36.8,98,1,Awake/Idle
73,36.6,100,3,Awake/Idle
63,36.9,100,2,Awake/Idle
71,36.7,97,3,Awake/Idle
60,36.6,95,1,Awake/Idle
63,36.5,97,2,Awake/Idle
65,36.9,95,2,Awake/Idle
63,36.6,97,2,Awake/Idle
76,36.5,99,3,Awake/Idle
73,36.5,98,1,Awake/Idle
139,37.6,95,10,Running
137,37.4,95,9,Running
154,38,93,8,Running
123,37.5,95,8,Running
155,37.8,93,9,Running
165,37.4,96,10,Running
180,37.4,95,10,Running
142,37.6,95,9,Running
145,37.1,95,8,Running
124,37.7,96,8,Running
127,37.2,96,5,Stress/Panic
125,37.1,96,3,Stress/Panic
122,37.1,95,5,Stress/Panic
115,36.6,94,4,Stress/Panic
127,36.7,93,4,Stress/Panic
114,36.8,95,4,Stress/Panic
112,37.1,95,5,Stress/Panic
125,36.8,96,5,Stress/Panic
107,36.8,96,5,Stress/Panic
119,36.6,95,4,Stress/Panic
114,36.9,96,5,Stress/Panic
116,37.1,96,4,Stress/Panic
101,36.5,95,2,Stress/Panic
113,36.5,94,2,Stress/Panic
122,37,93,3,Stress/Panic
122,36.8,94,5,Stress/Panic
101,36.6,96,5,Stress/Panic
109,36.8,95,2,Stress/Panic
124,37.1,94,2,Stress/Panic
115,36.5,93,4,Stress/Panic
164,37.7,98,8,Running
123,37,94,8,Running
153,37.9,93,10,Running
130,37.8,97,8,Running
132,37.5,94,8,Running
157,37.4,98,9,Running
135,37.2,95,9,Running
161,37.6,98,8,Running
135,37.8,93,10,Running
163,37.3,92,9,Running
111,36.8,96,2,Stress/Panic
128,36.5,96,2,Stress/Panic
107,36.6,96,2,Stress/Panic
103,36.6,96,5,Stress/Panic
106,37.2,95,3,Stress/Panic
117,36.5,93,3,Stress/Panic
102,37.1,93,3,Stress/Panic
100,36.5,96,2,Stress/Panic
113,36.7,96,5,Stress/Panic
122,36.5,95,2,Stress/Panic
168,37.7,93,9,Running
155,37.5,97,9,Running
124,37,96,8,Running
143,37.1,92,10,Running
124,37.1,95,10,Running
144,37.9,97,8,Running
164,37.5,96,9,Running
122,37.4,98,10,Running
122,37.9,96,10,Running
145,37.3,96,8,Running
163,37.1,96,8,Running
137,37.3,96,8,Running
150,37.1,95,8,Running
122,37.8,94,9,Running
145,37,93,8,Running
168,38,97,10,Running
147,37.5,95,10,Running
157,37.4,92,10,Running
120,37.9,97,9,Running
151,37.1,97,8,Running
80,37.2,98,7,Walking
100,36.8,100,5,Walking
102,37,100,5,Walking
108,37,99,7,Walking
89,37,96,5,Walking
82,37.1,98,7,Walking
91,36.8,97,4,Walking
99,37,98,4,Walking
108,36.9,98,5,Walking
100,36.8,99,4,Walking
51,36.5,98,1,Meditation
58,36.6,96,0,Meditation
62,36.6,98,1,Meditation
66,36.6,98,0,Meditation
56,36.6,95,1,Meditation
56,36.9,97,1,Meditation
57,36.6,100,0,Meditation
63,36.9,98,0,Meditation
69,36.5,98,1,Meditation
59,36.8,99,0,Meditation
57,36.7,95,0,Sleeping
57,36.3,97,0,Sleeping
58,36.4,99,0,Sleeping
64,36.7,100,0,Sleeping
50,36.6,97,0,Sleeping
65,36.4,97,1,Sleeping
53,36.5,96,0,Sleeping
62,36.2,98,0,Sleeping
52,36.1,100,1,Sleeping
52,36.3,96,0,Sleeping
98,36.9,95,7,Walking
95,37,100,6,Walking
90,37.1,95,6,Walking
90,36.9,96,5,Walking
105,36.8,95,5,Walking
101,36.8,98,5,Walking
97,36.8,97,7,Walking
107,37,96,4,Walking
90,36.8,99,6,Walking
90,36.9,96,6,Walking
119,37,93,4,Stress/Panic
101,36.5,95,2,Stress/Panic
116,36.8,93,5,Stress/Panic
102,36.9,96,4,Stress/Panic
115,36.9,95,3,Stress/Panic
122,36.8,94,2,Stress/Panic
105,36.6,96,5,Stress/Panic
107,36.8,94,5,Stress/Panic
123,36.8,93,3,Stress/Panic
100,37.1,94,4,Stress/Panic
50,36.2,99,1,Sleeping
52,36,98,1,Sleeping
52,36.2,96,0,Sleeping
51,36.3,99,1,Sleeping
53,36.1,99,1,Sleeping
61,36.1,96,0,Sleeping
56,36.1,98,0,Sleeping
63,36.7,96,0,Sleeping
51,36.4,96,0,Sleeping
63,36.6,100,1,Sleeping
46,36.4,90,1,Unconscious
46,35.7,83,0,Unconscious
40,36.1,82,0,Unconscious
37,35.4,80,1,Unconscious
47,36.1,90,1,Unconscious
46,36.1,90,0,Unconscious
42,36.1,84,1,Unconscious
46,35.7,82,1,Unconscious
39,36.2,84,1,Unconscious
37,35.7,86,1,Unconscious
37,35.8,84,1,Unconscious
44,35.9,82,0,Unconscious
41,35.3,87,0,Unconscious
39,35.4,85,1,Unconscious
38,35.2,83,0,Unconscious
50,36.1,90,1,Unconscious
38,36.4,89,0,Unconscious
32,36.2,86,0,Unconscious
34,35.9,87,0,Unconscious
33,35.7,82,1,Unconscious
134,37.5,95,10,Running
161,37.9,96,10,Running
177,37.6,95,9,Running
145,37.8,96,10,Running
123,37.4,93,9,Running
142,37.5,93,10,Running
136,37.7,94,9,Running
166,37.3,98,9,Running
176,37.5,93,9,Running
126,37.4,94,10,Running
68,36.7,98,0,Meditation
57,36.8,98,1,Meditation
55,36.7,95,1,Meditation
63,36.8,97,0,Meditation
55,36.6,99,1,Meditation
57,36.8,96,1,Meditation
62,36.6,99,1,Meditation
57,36.6,98,0,Meditation
69,36.7,97,0,Meditation
57,36.9,97,1,Meditation
109,37.1,98,4,Walking
107,36.8,99,6,Walking
92,36.7,97,4,Walking
81,37.1,97,4,Walking
106,37,97,7,Walking
107,36.8,97,6,Walking
105,36.8,96,6,Walking
87,36.8,97,7,Walking
81,37.1,100,5,Walking
96,36.8,98,6,Walking
84,36.8,98,5,Walking
104,36.9,99,5,Walking
82,37,99,6,Walking
85,37.1,99,7,Walking
108,37.1,100,5,Walking
80,37,98,4,Walking
97,37,98,7,Walking
88,36.8,98,4,Walking
105,37.2,97,4,Walking
87,36.8,95,7,Walking
91,37.2,89,9,Seizure
121,37.5,92,10,Seizure
124,37,92,10,Seizure
114,37,94,9,Seizure
124,37.1,95,10,Seizure
99,37.3,90,9,Seizure
124,36.8,95,9,Seizure
109,36.7,91,9,Seizure
91,37.3,95,9,Seizure
131,36.9,88,9,Seizure
71,36.7,100,3,Awake/Idle
73,36.7,95,2,Awake/Idle
66,36.7,100,1,Awake/Idle
77,36.7,99,3,Awake/Idle
67,36.6,95,2,Awake/Idle
78,36.9,95,2,Awake/Idle
70,36.9,95,3,Awake/Idle
77,36.8,97,1,Awake/Idle
61,36.8,95,1,Awake/Idle
69,36.6,100,3,Awake/Idle
51,36.2,96,0,Sleeping
64,36.4,95,0,Sleeping
62,36.6,99,0,Sleeping
51,36.1,95,0,Sleeping
59,36.2,100,1,Sleeping
63,36.5,95,0,Sleeping
59,36.3,96,0,Sleeping
50,36.7,100,1,Sleeping
65,36.5,96,1,Sleeping
64,36.1,95,1,Sleeping
75,36.6,95,3,Awake/Idle
60,36.6,96,2,Awake/Idle
73,37,100,3,Awake/Idle
79,36.5,97,2,Awake/Idle
74,36.7,98,3,Awake/Idle
74,36.5,95,1,Awake/Idle
78,36.8,100,2,Awake/Idle
80,36.5,97,2,Awake/Idle
72,36.6,97,3,Awake/Idle
67,36.8,96,3,Awake/Idle
79,36.6,100,1,Awake/Idle
62,36.9,99,2,Awake/Idle
79,36.8,99,2,Awake/Idle
71,36.7,95,3,Awake/Idle
67,36.8,100,3,Awake/Idle
75,36.9,96,3,Awake/Idle
80,36.6,98,3,Awake/Idle
64,36.5,97,1,Awake/Idle
76,36.6,95,3,Awake/Idle
66,36.5,98,3,Awake/Idle
99,37,95,2,Post-Workout
112,37.4,98,2,Post-Workout
91,37.2,100,1,Post-Workout
104,37.1,100,3,Post-Workout
115,37.5,99,2,Post-Workout
100,37.3,99,1,Post-Workout
116,37.1,97,1,Post-Workout
112,37.2,96,3,Post-Workout
91,37.1,98,2,Post-Workout
100,37.5,98,1,Post-Workout
177,37.2,96,8,Running
120,37.9,94,10,Running
176,37,93,10,Running
142,37.2,92,9,Running
177,38,98,10,Running
154,37.8,95,8,Running
131,37.5,97,9,Running
166,37.9,96,10,Running
171,37.6,97,10,Running
171,37.6,95,9,Running
61,36.8,73,2,Hypoxia
85,36.6,89,1,Hypoxia
88,36.5,77,1,Hypoxia
73,36.2,83,0,Hypoxia
74,36,87,0,Hypoxia
95,36.8,75,0,Hypoxia
94,36.6,87,2,Hypoxia
71,36.3,83,2,Hypoxia
93,36.9,84,1,Hypoxia
72,36.2,87,1,Hypoxia
50,35.8,84,0,Unconscious
37,35.3,83,1,Unconscious
36,36,89,0,Unconscious
31,36.1,88,0,Unconscious
35,35.3,84,1,Unconscious
44,36.5,90,0,Unconscious
44,36,85,1,Unconscious
33,35.1,80,1,Unconscious
33,35.6,84,0,Unconscious
39,35.7,80,1,Unconscious
56,36.7,98,1,Meditation
53,36.8,95,1,Meditation
59,36.7,95,1,Meditation
52,36.5,98,1,Meditation
62,36.7,95,0,Meditation
60,36.7,98,0,Meditation
59,36.6,100,1,Meditation
50,36.6,97,1,Meditation
61,36.7,95,0,Meditation
57,36.6,100,0,Meditation
88,36.6,84,0,Hypoxia
62,36.3,74,2,Hypoxia
91,37,85,2,Hypoxia
93,37,70,1,Hypoxia
77,36.8,83,0,Hypoxia
75,36.8,85,1,Hypoxia
96,36.1,80,1,Hypoxia
88,36.7,72,1,Hypoxia
88,36.1,78,0,Hypoxia
61,36.4,75,2,Hypoxia
127,37.5,90,9,Seizure
98,37.4,91,9,Seizure
96,37.1,90,9,Seizure
118,37.3,88,9,Seizure
96,36.6,92,9,Seizure
95,37.2,94,9,Seizure
93,36.7,88,10,Seizure
101,37.2,90,9,Seizure
124,36.5,91,9,Seizure
133,37.4,95,9,Seizure
105,36.9,93,4,Stress/Panic
112,36.7,96,4,Stress/Panic
103,36.8,96,4,Stress/Panic
100,37,93,5,Stress/Panic
128,37.1,94,3,Stress/Panic
113,36.7,94,5,Stress/Panic
129,36.6,95,5,Stress/Panic
119,36.7,96,2,Stress/Panic
120,37,95,2,Stress/Panic
101,36.8,95,5,Stress/Panic
61,36.8,99,1,Awake/Idle
77,36.7,96,3,Awake/Idle
69,36.8,95,2,Awake/Idle
74,37,96,2,Awake/Idle
63,36.5,95,2,Awake/Idle
71,36.6,99,3,Awake/Idle
71,36.8,96,2,Awake/Idle
77,36.8,99,1,Awake/Idle
64,36.7,97,2,Awake/Idle
74,36.7,99,1,Awake/Idle
83,37,97,4,Walking
103,37.1,96,6,Walking
104,37.1,99,7,Walking
81,36.8,97,7,Walking
82,36.8,99,6,Walking
81,36.9,99,7,Walking
96,36.8,97,5,Walking
101,36.8,95,6,Walking
104,37,97,4,Walking
110,37.1,95,6,Walking
63,36.5,100,0,Meditation
52,36.8,100,0,Meditation
50,36.8,99,0,Meditation
67,36.6,95,1,Meditation
61,36.5,95,1,Meditation
55,36.5,97,1,Meditation
56,36.5,97,0,Meditation
64,36.6,95,1,Meditation
65,36.7,96,1,Meditation
58,36.7,98,1,Meditation
87,36.7,87,1,Hypoxia
60,36.8,73,0,Hypoxia
82,36.9,75,1,Hypoxia
